id,created_at,user_id,content,attachment_base,attachment_extension,title,name
39730040,1625330796,dctQTD7,"<font color=""#789922"">&gt;&gt;No.39729975</font><br />
笑死，你那根本不叫心理描写( ›´ω`‹ )",,,,
39730129,1625330957,mDbVXvR,你们今天聊了好多页( ﾟ∀。),,,,
39730137,1625330973,dze6hqv,"<font color=""#789922"">&gt;&gt;No.39730129</font><br />
确实(ﾉ)`ω´(ヾ)",,,,
39730145,1625330984,dctQTD7,"<font color=""#789922"">&gt;&gt;No.39730129</font><br />
44页→101页ᕕ( ᐛ )ᕗ",,,,
39730159,1625331011,dze6hqv,"<font color=""#789922"">&gt;&gt;No.39730129</font><br />
看完了吗σ`∀´)？",,,,
39730189,1625331079,6G4W9wD,看我说话有很折磨吗？想打我吗( ﾟ∀。),,,,
39730226,1625331150,mDbVXvR,"<font color=""#789922"">&gt;&gt;No.39730159</font><br />
看完了，但是没看懂( ﾟ∀。)<br />
一路下来感觉我是个憨批( ﾟ∀。)",,,,
39730242,1625331187,FPI6J03,"<font color=""#789922"">&gt;&gt;No.39730189</font><br />
( ﾟ∀。)我习惯了",,,,
39730246,1625331195,mDbVXvR,"<font color=""#789922"">&gt;&gt;No.39730189</font><br />
到没有( ﾟ∀。)",,,,
39730248,1625331202,dctQTD7,"<font color=""#789922"">&gt;&gt;No.39730226</font><br />
没事( ﾟ∀。)<br />
我宣布今天出现频率最高的字符是弱智酱( ﾟ∀。)",,,,
39730254,1625331211,9cCVW2z,"<font color=""#789922"">&gt;&gt;No.39730040</font><br />
那叫什么！(´ﾟДﾟ`)",,,,
39730294,1625331281,mDbVXvR,"<font color=""#789922"">&gt;&gt;No.39730248</font><br />
弱智酱大胜利，好耶\( ﾟ∀。)/",,,,
39730321,1625331326,FPI6J03,"<font color=""#789922"">&gt;&gt;No.39730294</font><br />
丶( ﾟ∀。)/哈哈",,,,
39730357,1625331397,dctQTD7,"<font color=""#789922"">&gt;&gt;No.39730254</font><br />
你不就是，把“周围环境”和“即将可能发生的事”和“已经发生过的事”，用一种“不确定的语气”塞到角色的心理框里面吗( ﾟ∀。)<br />
你真的觉得这叫心理描写？",,,,
39730408,1625331494,CiT8vWm,"<font color=""#789922"">&gt;&gt;No.39730357</font><br />
那应该是什么呢(|||ﾟДﾟ)",,,,
39730431,1625331540,9cCVW2z,"<font color=""#789922"">&gt;&gt;No.39730357</font><br />
角色对周围世界的认知就是心理描写啊( ﾟ∀。)<br />
<br />
主要是为了代入感，主角的脑海里是不会有”我很生气“这样的情况的，出现更具体的内容会更好？",,,,
39730466,1625331587,dze6hqv,"<font color=""#789922"">&gt;&gt;No.39730408</font><br />
我之前写的一些东西，不是完整内容，仅供参考ᕕ( ᐛ )ᕗ<br />
串里一堆他妈的个人负能量，最好不要去看。<br />
<font color=""#789922"">&gt;&gt;No.39189120</font><br />
<font color=""#789922"">&gt;&gt;No.39189140</font><br />
<font color=""#789922"">&gt;&gt;No.39189207</font><br />
<font color=""#789922"">&gt;&gt;No.39189519</font><br />
<font color=""#789922"">&gt;&gt;No.39189632</font>",,,,
39730560,1625331736,sIahNDZ,"<font color=""#789922"">&gt;&gt;No.39730431</font><br />
环境的话……或许是环境描写？( ﾟ∀。)",,,,
39730575,1625331761,dze6hqv,"<font color=""#789922"">&gt;&gt;No.39730408</font><br />
最近在写用动作神态描写心理的手法，所以没什么直接心理描写了。这是转描写手法之前写的小说ᕕ( ᐛ )ᕗ<br />
有肥哥说我喂屎，所以慎入(｀･ω･)<br />
<font color=""#789922"">&gt;&gt;No.33540407</font>",,,,
39730663,1625331916,9cCVW2z,"<font color=""#789922"">&gt;&gt;No.39730560</font><br />
主角对环境的观察会提供额外的信息啊( ﾟ∀。) 还有主角产生的联想",,,,
39730688,1625331951,CiT8vWm,"<font color=""#789922"">&gt;&gt;No.39730466</font><br />
我觉得不太对。<br />
这些文字都给我一种“对话感”，是在和别人对话，而不像是自己的心理活动。",,,,
39730756,1625332057,dze6hqv,"<font color=""#789922"">&gt;&gt;No.39730688</font><br />
因为是我某个沉浸团的先期准备工作，是给我自己写的人物心理抓手ᕕ( ᐛ )ᕗ<br />
不过事实上，在团里没能发挥出来|дﾟ )",,,,
39730816,1625332167,sIahNDZ,"<font color=""#789922"">&gt;&gt;No.39730663</font><br />
( ﾟ∀。)7 我理解不到位。<br />
我有些时候不太能区分不同的描写，包括自己在写的时候也是。",,,,
39730827,1625332181,dctQTD7,"<font color=""#789922"">&gt;&gt;No.39730408</font><br />
<font color=""#789922"">&gt;&gt;No.39730431</font><br />
不对( `д´)9<br />
心理描写应当是能展现角色性格和个人特征的<br />
9cc的描写我觉得是以人物的视角分析现状<br />
可以展现信息差之类的因素，但我觉得这不是心理描写",,,,
39730885,1625332266,6G4W9wD,你们都好会写(´ﾟДﾟ`)只有我是瞎写一通…,,,,
39730935,1625332349,sIahNDZ,"说到描写，肥哥们能帮我区分一下，下面这些分别属于什么描写吗？<br />
我写的时候一直都很混沌( ﾟ∀。)7<br />
<font color=""#789922"">&gt;&gt;No.39631660</font><br />
<font color=""#789922"">&gt;&gt;No.39631692</font><br />
<font color=""#789922"">&gt;&gt;No.39631703</font><br />
<font color=""#789922"">&gt;&gt;No.39631821</font>",,,,
39731031,1625332512,dze6hqv,"<font color=""#789922"">&gt;&gt;No.39730935</font><br />
1我说不好<br />
2心理<br />
3环境<br />
4人物",,,,
39731170,1625332756,sIahNDZ,"<font color=""#789922"">&gt;&gt;No.39731031</font><br />
嗯，我琢磨琢磨( ›´ω`‹ )",,,,
39731200,1625332809,FPI6J03,人物弧光是什么？,,,,
39731214,1625332826,9cCVW2z,"<font color=""#789922"">&gt;&gt;No.39730827</font><br />
有道理( ﾟ∀。)",,,,
39731326,1625333018,CiT8vWm,"<font color=""#789922"">&gt;&gt;No.39731200</font><br />
角色在经历事件后的改变？(つд⊂)<br />
<br />
我记得《故事》里讲过这个概念",,,,
39731338,1625333038,sIahNDZ,"<font color=""#789922"">&gt;&gt;No.39731031</font><br />
按照9cC的定义，3的环境描写部分有人物的联想，那么应该也算心理描写？<br />
按照dct的定义，2的心理描写没有展现人物性格，只是描述了人物的感受，那么不能算心理描写？<br />
我还是搞不清( ›´ω`‹ )",,,,
39731348,1625333066,FPI6J03,"<font color=""#789922"">&gt;&gt;No.39731326</font><br />
对，但我没看完，不知各位有无了解( ﾟ∀。)",,,,
39731386,1625333137,CiT8vWm,"<font color=""#789922"">&gt;&gt;No.39731338</font><br />
别人的定义对你未必适合，不要削足适履啊|д` )",,,,
