id,created_at,user_id,content,attachment_base,attachment_extension,title,name
41052918,1628321294,s3Ram05,"<font color=""#789922"">&gt;&gt;No.41052907</font><br />
那可不一样",,,,
41052928,1628321309,dze6hqv,"<font color=""#789922"">&gt;&gt;No.41052822</font><br />
听起来有点烦人( ﾟ∀。)",,,,
41052952,1628321338,6G4W9wD,"其实我个人认为很有意思的事是什么：女性的诱惑并不一定要用身体来表达，更多的是看对方需要什么，想要什么。<br />
比如说古代，一个有较高地位的女性，她个人有没有魅力真的很重要吗？<br />
人人都想得到她，但人人都不会爱她，无论她是否漂亮。",,,,
41052961,1628321353,VFQmfIJ,"怕不是<br />
“别妨碍我打游戏( `д´)”",,,,
41052965,1628321356,s3Ram05,"<font color=""#789922"">&gt;&gt;No.41052907</font><br />
ᕕ( ᐛ )ᕗ就怎么说呢，我挺想写出那种把作者连带读者一起干趴下的魅惑，目前阶段性成功就一丁点，还是知识面太窄了",,,,
41052984,1628321380,9cCVW2z,"<font color=""#789922"">&gt;&gt;No.41052877</font><br />
但是到底为什么要写穿搭啊(╬ﾟдﾟ)",,,,
41052986,1628321384,HRQkw1z,"<font color=""#789922"">&gt;&gt;No.41052907</font><br />
男性魅惑女性除外）",,,,
41053005,1628321420,8mO7CCg,"<font color=""#789922"">&gt;&gt;No.41052905</font><br />
<font color=""#789922"">&gt;&gt;No.41052907</font><br />
( ﾟ∀。)表述大概是“充满了油腻男人对女性不切实际的妄想和性焦虑，这作者估计现实中连女朋友都没有过吧，看了感觉真可怜”",,,,
41053017,1628321443,sIahNDZ,其实你写得怎么样不重要，重要的是看客吃哪一套,,,,
41053019,1628321451,VFQmfIJ,"男性看女性写的男性:噫<br />
女性看男性写的女性:噫",,,,
41053021,1628321454,9cCVW2z,"为什么大家开始讨论魅惑了( ﾟ∀。)( ﾟ∀。)( ﾟ∀。)<br />
快来个看过我的团的pl说说我的团里女性角色的魅惑够不够资格 ",,,,
41053023,1628321460,dze6hqv,"要是世界上所有人都不需要动，只互相说话该多好( ﾟ∀。)<br />
言语挑逗比动作魅惑好想多了( ﾟ∀。)",,,,
41053027,1628321464,s3Ram05,"<font color=""#789922"">&gt;&gt;No.41052984</font><br />
ᕕ( ᐛ )ᕗ因为我发现我在这个领域欠佳，其他领域都有在进展但...<br />
算了我说白了ᕕ( ᐛ )ᕗ我在穿搭方面来激情和灵感了，想去钻研",,,,
41053030,1628321469,HRQkw1z,"<font color=""#789922"">&gt;&gt;No.41053019</font><br />
正解･ﾟ( ﾉヮ´ )bbb",,,,
41053036,1628321479,9cCVW2z,"<font color=""#789922"">&gt;&gt;No.41053019</font><br />
yiiii~",,,,
41053056,1628321504,s3Ram05,"<font color=""#789922"">&gt;&gt;No.41053019</font><br />
( ﾟᯅ 。)真的么",,,,
41053058,1628321507,9cCVW2z,"<font color=""#789922"">&gt;&gt;No.41053027</font><br />
说明你想成为平面设计师( ﾟωﾟ)",,,,
41053062,1628321517,6G4W9wD,"<font color=""#789922"">&gt;&gt;No.41053027</font><br />
挑明了说：人好看，只要不硬往不适合的风格上凑就都好看。",,,,
41053065,1628321521,dze6hqv,"<font color=""#789922"">&gt;&gt;No.41053019</font><br />
･ﾟ( ﾉヮ´ )b",,,,
41053069,1628321529,sIahNDZ,"<font color=""#789922"">&gt;&gt;No.41053019</font><br />
･ﾟ( ﾉヮ´ )  yiii",,,,
41053071,1628321530,5MAQJtW,"<font color=""#789922"">&gt;&gt;No.41053021</font><br />
什么？你有在写魅惑吗？( ﾟ∀。)",,,,
41053079,1628321548,s3Ram05,( ﾟᯅ 。)为啥我这边是女性角色在整体系列里面更出彩？还是说单纯的只是我没有写过出彩的男性角色罢了？,,,,
41053089,1628321560,9cCVW2z,"<font color=""#789922"">&gt;&gt;No.41053071</font><br />
这个叉出去，下一个。",,,,
41053094,1628321576,6G4W9wD,比如说姜文，年纪大了就是有独特的魅力，但如果说他非要装个小奶狗( ﾟ∀。),,,,
41053096,1628321579,HRQkw1z,"<font color=""#789922"">&gt;&gt;No.41053027</font><br />
时装杂志ﾟ ∀ﾟ)ノ不要华而不实的时装秀，日韩欧美各来一套。国内可以酌情考虑。",,,,
41053099,1628321582,s3Ram05,"<font color=""#789922"">&gt;&gt;No.41053089</font><br />
ᕕ( ᐛ )ᕗ有写过魅惑么？",,,,
41053103,1628321585,VFQmfIJ,"<font color=""#789922"">&gt;&gt;No.41053071</font><br />
魅惑→魅魔→sla→5ma我****( `д´)",,,,
